SessionID,PlayerID,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,GameGenre,GameDifficulty
35386,44385,10.26,True,13,160,RPG,Easy
35387,44386,14.85,False,11,135,Sports,Easy
35388,44387,15.04,False,7,93,RPG,Easy
35389,44388,6.84,False,19,70,Simulation,Easy
35390,44389,13.28,False,3,151,Sports,Easy
35391,44390,6.73,False,17,159,Sports,Easy
35392,44391,16.33,False,9,49,Sports,Medium
35393,44392,10.7,False,1,92,Action,Easy
35394,44393,2.92,False,13,77,Strategy,Easy
35395,44394,5.83,False,19,137,Action,Easy
35396,44395,19.84,False,14,38,Strategy,Medium
35397,44396,12.17,False,8,30,Action,Hard
35398,44397,2.34,False,9,166,Strategy,Easy
35399,44398,7.23,False,1,21,Simulation,Easy
35400,44399,12.93,False,12,145,Strategy,Easy
35401,44400,16.99,False,13,121,RPG,Easy
35402,44401,9.57,False,12,153,Strategy,Easy
35403,44402,17.47,False,8,21,Simulation,Easy
35404,44403,13.41,False,7,168,Simulation,Easy
35405,44404,19.31,False,0,117,Simulation,Easy
35406,44405,17.49,False,1,110,Action,Easy
35407,44406,11.24,False,8,31,Simulation,Medium
35408,44407,16.03,False,0,105,RPG,Medium
35409,44408,20.67,False,10,39,Strategy,Medium
35410,44409,23.9,True,4,130,RPG,Medium
35411,44410,0.34,False,4,48,Strategy,Medium
35412,44411,4.02,False,18,22,Simulation,Medium
35413,44412,20.32,False,13,17,Strategy,Easy
35414,44413,6.44,True,5,65,Action,Hard
35415,44414,5.73,False,12,37,Sports,Hard
35416,44415,10.35,False,7,149,Action,Medium
35417,44416,22.21,False,19,39,RPG,Hard
35418,44417,4.37,True,5,77,Simulation,Easy
35419,44418,6.51,False,7,33,Sports,Easy
35420,44419,20.08,False,6,73,Action,Medium
35421,44420,18.88,True,6,170,Simulation,Medium
35422,44421,15.2,False,14,49,Sports,Easy
35423,44422,18.09,False,4,168,RPG,Medium
35424,44423,6.64,True,5,51,Action,Easy
35425,44424,15.85,False,9,118,Simulation,Easy
35426,44425,13.8,False,5,141,Sports,Medium
35427,44426,19.6,False,13,75,Sports,Medium
35428,44427,0.47,True,13,164,Sports,Medium
35429,44428,0.82,False,3,86,Action,Hard
35430,44429,12.64,False,4,89,RPG,Hard
35431,44430,19.76,False,11,139,RPG,Easy
35432,44431,13.31,False,5,101,Strategy,Hard
35433,44432,8.65,True,1,155,Strategy,Easy
35434,44433,16.65,False,5,82,RPG,Medium
35435,44434,14.92,False,8,43,Simulation,Medium
35436,44435,0.79,True,7,163,Sports,Easy
35437,44436,6.07,False,15,121,Simulation,Hard
35438,44437,3.39,False,12,113,Simulation,Easy
35439,44438,18.82,False,10,111,Simulation,Hard
35440,44439,10.78,True,2,10,Sports,Easy
35441,44440,1.05,False,12,148,Simulation,Easy
35442,44441,18.48,False,7,12,Action,Easy
35443,44442,17.74,False,1,133,Simulation,Hard
35444,44443,9.68,False,16,109,RPG,Easy
35445,44444,0.02,False,2,129,Action,Medium
35446,44445,1.21,False,18,140,Strategy,Easy
35447,44446,6.24,True,2,60,Simulation,Easy
35448,44447,22.6,False,11,150,RPG,Easy
35449,44448,0.39,False,3,58,Action,Easy
35450,44449,10.07,False,9,74,Sports,Easy
35451,44450,2.61,False,19,17,Simulation,Easy
35452,44451,14.02,False,5,170,Strategy,Medium
35453,44452,19.93,False,2,102,RPG,Medium
35454,44453,4.33,True,19,106,Action,Medium
35455,44454,9.12,False,7,171,Sports,Easy
35456,44455,7.58,False,6,105,Action,Easy
35457,44456,7.93,False,18,124,Sports,Medium
35458,44457,17.39,False,3,126,RPG,Medium
35459,44458,2.57,False,2,17,Action,Easy
35460,44459,12.48,False,6,37,Action,Easy
35461,44460,2.73,True,15,31,Action,Medium
35462,44461,20.71,True,10,17,RPG,Easy
35463,44462,13.73,False,3,66,Action,Medium
35464,44463,14.13,False,19,137,Action,Medium
35465,44464,19.76,False,15,153,Action,Easy
35466,44465,7.32,True,2,93,Simulation,Medium
35467,44466,21.65,False,19,30,Action,Medium
35468,44467,3.55,False,7,93,RPG,Easy
35469,44468,19.1,False,3,68,RPG,Hard
35470,44469,8.99,False,19,92,Action,Easy
35471,44470,2.33,False,2,55,Sports,Easy
35472,44471,13.95,False,15,104,Action,Hard
35473,44472,16.67,False,4,61,Simulation,Medium
35474,44473,19.6,False,12,25,Strategy,Hard
35475,44474,1.66,False,17,155,Strategy,Easy
35476,44475,0.21,False,9,110,Simulation,Easy
35477,44476,3.94,True,11,86,Sports,Easy
35478,44477,8.92,False,0,29,Action,Easy
35479,44478,12.25,False,3,23,Action,Easy
35480,44479,0.08,False,9,150,RPG,Easy
35481,44480,5.77,False,12,118,Action,Easy
35482,44481,7.41,True,6,27,Simulation,Medium
35483,44482,7.64,False,17,129,Action,Medium
35484,44483,11.49,False,12,11,RPG,Hard
35485,44484,2.3,False,15,57,Simulation,Easy
35486,44485,18.35,False,0,58,Strategy,Easy
35487,44486,9.48,True,3,35,RPG,Easy
35488,44487,7.08,False,0,63,RPG,Medium
35489,44488,1.24,False,18,72,Action,Easy
35490,44489,11.23,False,1,85,Sports,Easy
35491,44490,22.18,True,19,148,Strategy,Easy
35492,44491,9.07,True,12,176,Simulation,Medium
35493,44492,19.63,True,15,110,Simulation,Hard
35494,44493,9.3,False,4,84,RPG,Hard
35495,44494,21.84,True,7,45,Sports,Hard
35496,44495,7.21,False,13,48,Action,Hard
35497,44496,6.48,False,8,43,Strategy,Medium
35498,44497,19.33,False,0,99,Simulation,Hard
35499,44498,12.39,False,19,26,Strategy,Hard
35500,44499,18.08,False,16,57,Simulation,Medium
35501,44500,22.39,True,13,81,Simulation,Medium
35502,44501,4.27,False,3,132,Simulation,Easy
35503,44502,8.41,False,15,176,Simulation,Easy
35504,44503,6.8,False,17,113,RPG,Easy
35505,44504,8.32,False,1,177,Strategy,Hard
35506,44505,2.83,False,13,178,Action,Easy
35507,44506,6.07,True,8,160,Simulation,Medium
35508,44507,10.47,False,10,85,RPG,Easy
35509,44508,2.86,False,5,48,RPG,Easy
35510,44509,21.36,False,5,158,Simulation,Medium
35511,44510,20.03,False,7,134,Action,Easy
35512,44511,12.28,True,19,164,Sports,Easy
35513,44512,1.43,False,19,104,Strategy,Easy
35514,44513,4.7,False,4,64,Sports,Hard
35515,44514,19.62,True,3,98,RPG,Hard
35516,44515,16.74,False,2,54,Action,Hard
35517,44516,19.83,False,17,179,RPG,Easy
35518,44517,1.08,True,7,147,Simulation,Easy
35519,44518,7.23,False,19,79,Action,Easy
35520,44519,5.97,False,2,178,Action,Medium
35521,44520,16.04,False,12,31,RPG,Easy
35522,44521,4.15,False,16,60,Action,Medium
35523,44522,1.58,False,17,176,Simulation,Medium
35524,44523,18.31,False,2,34,Sports,Easy
35525,44524,14.06,False,13,153,RPG,Easy
35526,44525,9.48,True,14,62,Strategy,Medium
35527,44526,10.46,False,3,88,RPG,Easy
35528,44527,10.76,False,1,177,RPG,Easy
35529,44528,9.59,False,6,103,Sports,Easy
35530,44529,5.28,True,1,41,Simulation,Medium
35531,44530,20.94,True,12,51,Strategy,Medium
35532,44531,1.52,False,7,134,RPG,Medium
35533,44532,10.39,False,18,173,Strategy,Hard
35534,44533,10.49,False,4,81,Simulation,Easy
35535,44534,5.99,False,2,133,RPG,Easy
35536,44535,18.97,False,2,47,Sports,Easy
35537,44536,10.61,False,3,32,Simulation,Easy
35538,44537,5.68,True,17,146,Simulation,Medium
35539,44538,15.7,False,6,117,Action,Easy
35540,44539,3.78,False,8,161,Action,Hard
35541,44540,7.63,False,18,85,Strategy,Easy
35542,44541,23.38,False,2,158,Action,Medium
35543,44542,21.19,False,16,13,Sports,Hard
35544,44543,16.11,False,9,168,Strategy,Easy
35545,44544,6.09,False,0,118,Action,Medium
35546,44545,16.34,False,14,175,Strategy,Hard
35547,44546,8.9,False,16,162,Action,Easy
35548,44547,4.46,False,10,107,RPG,Hard
35549,44548,5.88,False,5,87,RPG,Easy
35550,44549,6.05,False,14,174,Simulation,Easy
35551,44550,6.24,False,12,28,Sports,Medium
35552,44551,5.16,False,4,38,Simulation,Easy
35553,44552,22.13,False,4,82,Simulation,Easy
35554,44553,12.06,False,16,90,Simulation,Medium
35555,44554,6.83,False,10,92,Sports,Medium
35556,44555,17.54,True,7,126,Sports,Medium
35557,44556,23.97,False,9,156,Simulation,Medium
35558,44557,0.27,True,16,162,RPG,Medium
35559,44558,16.27,False,14,18,RPG,Medium
35560,44559,15.12,False,4,100,Strategy,Hard
35561,44560,14.58,False,4,77,RPG,Easy
35562,44561,7.06,False,12,62,Strategy,Hard
35563,44562,5.4,False,11,129,Sports,Easy
35564,44563,11.51,False,18,112,RPG,Medium
35565,44564,20.29,False,12,77,Simulation,Easy
35566,44565,14.15,False,2,39,Strategy,Easy
35567,44566,1.69,False,1,130,Sports,Easy
35568,44567,16.72,False,7,62,Sports,Easy
35569,44568,17.77,False,2,113,Strategy,Easy
35570,44569,11.89,True,18,118,Strategy,Hard
35571,44570,21.55,False,12,162,Action,Easy
35572,44571,4.79,True,9,126,Action,Easy
35573,44572,18.08,False,14,39,Action,Easy
35574,44573,9.25,False,11,147,Strategy,Easy
35575,44574,14.59,True,10,45,Sports,Hard
35576,44575,7.16,True,10,101,Sports,Medium
35577,44576,13.43,False,5,24,Strategy,Easy
35578,44577,5.38,False,5,28,Action,Easy
35579,44578,4.8,False,5,118,Simulation,Medium
35580,44579,9.45,False,8,143,Action,Medium
35581,44580,11.5,False,16,168,Sports,Easy
35582,44581,18.65,True,4,158,Strategy,Hard
35583,44582,22.66,False,10,149,Strategy,Easy
35584,44583,0.82,False,18,106,RPG,Hard
35585,44584,11.37,True,13,157,Sports,Medium
35586,44585,6.42,False,4,122,Simulation,Easy
35587,44586,10.81,False,2,89,Simulation,Medium
35588,44587,8.75,True,19,126,Simulation,Easy
35589,44588,7.78,False,18,178,RPG,Easy
35590,44589,20.13,False,19,51,RPG,Medium
35591,44590,21.76,False,0,138,Action,Medium
35592,44591,21.81,True,6,113,Simulation,Hard
35593,44592,8.6,True,16,146,Simulation,Easy
35594,44593,5.19,False,19,98,Strategy,Hard
35595,44594,19.63,False,17,172,Simulation,Easy
35596,44595,17.22,False,19,140,Action,Medium
35597,44596,19.78,False,13,38,RPG,Easy
35598,44597,23.03,False,13,29,Sports,Medium
35599,44598,1.58,False,13,166,Sports,Medium
35600,44599,9.7,False,5,27,Sports,Easy
35601,44600,22.31,False,10,95,Action,Medium
35602,44601,20.6,False,11,76,Action,Hard
35603,44602,3.22,True,9,30,RPG,Easy
35604,44603,13.79,False,14,54,RPG,Easy
35605,44604,23.83,False,8,55,Strategy,Easy
35606,44605,14.96,False,12,62,Action,Hard
35607,44606,4.21,True,0,140,Strategy,Medium
35608,44607,15.1,False,6,169,Sports,Easy
35609,44608,19.86,True,5,177,Sports,Easy
35610,44609,0.51,True,12,49,Sports,Hard
35611,44610,14.15,False,9,63,Strategy,Easy
35612,44611,3.39,False,10,98,Simulation,Easy
35613,44612,6.71,False,1,14,RPG,Medium
35614,44613,20.02,True,7,165,RPG,Easy
35615,44614,15.31,False,14,16,Strategy,Easy
35616,44615,16.83,False,14,156,Strategy,Easy
35617,44616,2.47,False,19,71,Simulation,Medium
35618,44617,6.71,False,5,30,Sports,Medium
35619,44618,2.72,False,2,115,Strategy,Hard
35620,44619,13.4,False,9,62,Sports,Easy
35621,44620,3.87,False,0,64,Simulation,Easy
35622,44621,0.67,True,18,25,RPG,Medium
35623,44622,12.92,False,6,162,Strategy,Hard
35624,44623,16.54,True,14,46,Simulation,Easy
35625,44624,8.1,False,16,79,Strategy,Medium
35626,44625,23.75,False,0,163,Action,Easy
35627,44626,8.98,False,1,80,Action,Easy
35628,44627,17.11,False,7,98,RPG,Medium
35629,44628,11.87,False,16,109,Sports,Easy
35630,44629,18.4,True,10,20,Strategy,Easy
35631,44630,21.79,False,16,38,Simulation,Medium
35632,44631,19.66,False,1,114,Sports,Easy
35633,44632,16.8,False,16,108,Strategy,Easy
35634,44633,16.79,False,16,11,Sports,Easy
35635,44634,15.17,False,6,167,Strategy,Easy
35636,44635,17.38,False,6,71,Sports,Easy
35637,44636,22.67,False,2,19,Strategy,Easy
35638,44637,9.18,False,8,150,Sports,Easy
35639,44638,6.43,False,15,123,Action,Easy
35640,44639,2.12,False,8,86,Simulation,Hard
35641,44640,20.46,False,0,112,Sports,Hard
35642,44641,3.38,False,1,77,RPG,Hard
35643,44642,4.98,False,18,52,Sports,Easy
35644,44643,22.46,False,17,164,Simulation,Easy
35645,44644,21.51,False,14,176,Simulation,Easy
35646,44645,23.27,True,7,97,Strategy,Medium
35647,44646,6.49,False,12,37,RPG,Hard
35648,44647,12.89,False,9,79,Strategy,Medium
35649,44648,7.88,False,11,173,Action,Hard
35650,44649,19.12,False,14,28,Action,Hard
35651,44650,7.04,False,16,88,Action,Medium
35652,44651,23.55,False,18,148,RPG,Easy
35653,44652,4.42,False,0,62,RPG,Hard
35654,44653,23.58,False,19,133,RPG,Easy
35655,44654,10.26,False,2,86,Sports,Easy
35656,44655,5.0,False,3,46,Simulation,Hard
35657,44656,11.52,False,2,113,Action,Easy
35658,44657,21.59,False,12,130,Simulation,Easy
35659,44658,13.97,False,5,106,Simulation,Easy
35660,44659,10.15,False,18,130,Simulation,Easy
35661,44660,5.46,False,10,16,Action,Easy
35662,44661,10.55,True,4,67,Strategy,Easy
35663,44662,8.4,False,2,78,Strategy,Easy
35664,44663,10.03,False,18,38,Sports,Medium
35665,44664,6.2,False,1,49,Sports,Easy
35666,44665,16.05,False,1,56,Strategy,Easy
35667,44666,19.48,True,4,11,Strategy,Easy
35668,44667,0.92,False,6,149,Action,Hard
35669,44668,13.55,False,12,51,Action,Easy
35670,44669,11.37,False,7,36,Simulation,Easy
35671,44670,3.49,False,6,36,Strategy,Easy
35672,44671,5.59,False,10,66,Strategy,Easy
35673,44672,7.95,False,5,57,RPG,Hard
35674,44673,12.8,True,18,58,Sports,Hard
35675,44674,4.03,False,18,102,Simulation,Hard
35676,44675,21.4,False,0,161,Sports,Medium
35677,44676,10.17,False,2,92,RPG,Easy
35678,44677,19.76,False,3,36,RPG,Medium
35679,44678,11.16,False,5,138,RPG,Medium
35680,44679,23.04,False,18,91,Simulation,Easy
35681,44680,20.07,False,6,67,RPG,Easy
35682,44681,21.73,True,7,106,RPG,Medium
35683,44682,6.39,False,10,103,Strategy,Medium
35684,44683,19.58,False,2,86,Strategy,Medium
35685,44684,16.3,False,11,42,Strategy,Easy
35686,44685,12.53,False,11,27,RPG,Easy
35687,44686,12.72,False,9,75,RPG,Easy
35688,44687,11.53,False,10,96,Action,Easy
35689,44688,9.06,True,7,59,Simulation,Easy
35690,44689,20.57,True,10,17,Sports,Easy
35691,44690,3.81,False,12,30,Strategy,Hard
35692,44691,23.02,False,0,96,Simulation,Hard
35693,44692,9.53,True,7,92,Sports,Hard
35694,44693,9.96,False,12,121,Action,Hard
35695,44694,14.57,True,9,104,Simulation,Medium
35696,44695,4.6,False,15,121,Action,Easy
35697,44696,2.09,False,11,54,Sports,Medium
35698,44697,22.08,False,6,166,Simulation,Medium
35699,44698,19.11,False,4,156,Strategy,Hard
35700,44699,3.49,False,8,149,RPG,Easy
35701,44700,16.62,False,13,120,RPG,Hard
35702,44701,21.18,True,8,47,Sports,Medium
35703,44702,22.07,False,0,59,Action,Easy
35704,44703,19.56,False,14,36,Simulation,Medium
35705,44704,12.62,False,19,133,Sports,Easy
35706,44705,5.46,True,3,168,RPG,Medium
35707,44706,5.07,True,0,44,Sports,Hard
35708,44707,12.48,False,6,116,Action,Easy
35709,44708,12.17,False,1,77,RPG,Hard
35710,44709,9.02,False,19,60,RPG,Easy
35711,44710,0.96,False,14,71,Simulation,Medium
35712,44711,15.85,False,12,159,Sports,Easy
35713,44712,9.24,False,5,122,Sports,Easy
35714,44713,11.13,False,18,158,Simulation,Easy
35715,44714,23.55,False,11,160,Simulation,Easy
35716,44715,14.12,True,9,117,RPG,Medium
35717,44716,20.58,False,11,166,Strategy,Hard
35718,44717,10.95,False,17,47,Strategy,Medium
35719,44718,22.59,False,3,36,Action,Hard
35720,44719,2.06,False,6,167,Action,Easy
35721,44720,11.95,False,0,24,Simulation,Easy
35722,44721,2.22,False,7,99,Sports,Easy
35723,44722,20.4,False,7,94,Strategy,Hard
35724,44723,17.01,True,1,34,Simulation,Hard
35725,44724,1.52,False,18,76,RPG,Easy
35726,44725,20.35,True,19,101,RPG,Hard
35727,44726,9.88,False,14,154,Strategy,Easy
35728,44727,1.9,False,5,88,RPG,Hard
35729,44728,6.84,False,17,32,Sports,Easy
35730,44729,21.37,False,1,166,Strategy,Hard
35731,44730,21.31,False,2,73,Strategy,Hard
35732,44731,1.13,False,17,16,Action,Easy
35733,44732,8.97,False,16,103,Simulation,Easy
35734,44733,15.4,False,1,15,Strategy,Medium
35735,44734,21.07,False,14,91,Action,Medium
35736,44735,19.59,False,13,107,Simulation,Medium
35737,44736,12.08,False,7,174,Action,Easy
35738,44737,4.07,False,0,102,Simulation,Medium
35739,44738,3.02,False,11,96,Action,Easy
35740,44739,5.01,True,8,102,Sports,Easy
35741,44740,8.79,False,8,16,Sports,Easy
35742,44741,5.28,False,11,155,Simulation,Easy
35743,44742,14.92,False,4,164,Strategy,Easy
35744,44743,20.9,False,2,107,RPG,Easy
35745,44744,11.99,False,15,34,Strategy,Easy
35746,44745,10.22,False,5,71,Simulation,Easy
35747,44746,0.96,False,10,129,RPG,Easy
35748,44747,20.25,False,17,40,RPG,Medium
35749,44748,23.16,True,0,74,Action,Hard
35750,44749,20.0,False,11,24,Strategy,Hard
35751,44750,23.09,False,10,145,Simulation,Easy
35752,44751,21.08,False,5,112,Strategy,Easy
35753,44752,5.17,False,18,150,Action,Easy
35754,44753,15.87,False,3,160,Action,Hard
35755,44754,12.79,True,14,44,Strategy,Medium
35756,44755,4.67,True,2,71,Action,Easy
35757,44756,20.19,False,7,29,Sports,Easy
35758,44757,20.89,True,10,43,RPG,Easy
35759,44758,5.17,False,15,127,RPG,Hard
35760,44759,13.07,False,6,172,RPG,Hard
35761,44760,1.15,True,14,117,RPG,Medium
35762,44761,5.23,False,2,22,Sports,Hard
35763,44762,11.65,False,1,87,Strategy,Medium
35764,44763,22.89,False,7,107,Strategy,Easy
35765,44764,10.07,False,9,162,Simulation,Hard
35766,44765,2.97,False,6,35,RPG,Easy
35767,44766,5.34,False,10,98,RPG,Easy
35768,44767,15.08,False,16,62,RPG,Easy
35769,44768,22.29,False,6,116,Sports,Medium
35770,44769,20.85,False,16,98,Strategy,Hard
35771,44770,20.22,True,18,29,RPG,Hard
35772,44771,0.96,True,9,157,Action,Hard
35773,44772,14.1,False,7,126,Action,Easy
35774,44773,11.09,False,19,60,Simulation,Medium
35775,44774,13.19,False,14,63,Strategy,Medium
35776,44775,0.04,True,0,85,Action,Medium
35777,44776,11.81,False,2,37,Simulation,Hard
35778,44777,22.95,False,16,54,Action,Easy
35779,44778,10.44,False,12,166,Strategy,Easy
35780,44779,8.8,False,19,50,Action,Easy
35781,44780,23.6,False,2,28,Simulation,Easy
35782,44781,15.33,False,3,10,Action,Hard
35783,44782,9.26,True,12,72,Simulation,Medium
35784,44783,12.67,True,13,154,Simulation,Easy
35785,44784,7.77,True,10,14,RPG,Hard
35786,44785,14.89,False,9,35,RPG,Medium
35787,44786,16.61,True,13,77,Sports,Medium
35788,44787,14.47,True,4,64,Strategy,Easy
35789,44788,7.27,False,16,45,Sports,Medium
35790,44789,19.74,False,5,42,Simulation,Hard
35791,44790,20.82,False,3,24,Action,Medium
35792,44791,16.68,False,15,72,Simulation,Medium
35793,44792,1.96,False,12,146,RPG,Hard
35794,44793,7.61,False,13,62,RPG,Easy
35795,44794,12.27,True,6,106,Action,Medium
35796,44795,21.45,False,16,72,Strategy,Easy
35797,44796,6.79,False,19,136,Strategy,Hard
35798,44797,7.36,False,19,146,Sports,Easy
35799,44798,2.26,False,5,72,RPG,Hard
35800,44799,16.96,True,5,145,Strategy,Medium
35801,44800,13.98,False,17,37,Sports,Easy
35802,44801,22.49,False,13,83,Simulation,Medium
35803,44802,23.73,False,5,172,RPG,Easy
35804,44803,2.37,False,8,26,Sports,Easy
35805,44804,6.83,False,2,177,Simulation,Easy
35806,44805,5.38,False,9,49,Strategy,Easy
35807,44806,14.9,False,18,82,Simulation,Easy
35808,44807,5.37,False,0,92,Sports,Medium
35809,44808,22.44,False,4,87,Action,Easy
35810,44809,15.54,False,3,121,Simulation,Hard
35811,44810,11.75,False,2,142,Sports,Medium
35812,44811,16.04,False,16,165,Sports,Medium
35813,44812,23.6,False,7,80,Simulation,Hard
35814,44813,10.88,False,14,106,Action,Easy
35815,44814,8.12,False,18,75,RPG,Medium
35816,44815,7.94,False,16,93,Strategy,Medium
35817,44816,6.12,True,15,56,RPG,Easy
35818,44817,10.87,False,16,22,Strategy,Easy
35819,44818,16.07,True,13,126,Sports,Easy
35820,44819,22.85,False,16,121,Strategy,Easy
35821,44820,7.32,False,2,108,Simulation,Easy
35822,44821,8.52,True,5,80,Simulation,Medium
35823,44822,23.19,False,13,128,Sports,Medium
35824,44823,1.42,True,16,152,Strategy,Hard
35825,44824,23.66,False,15,26,Action,Easy
35826,44825,8.51,False,6,95,Simulation,Easy
35827,44826,14.76,True,6,156,Simulation,Medium
35828,44827,7.28,False,11,83,Sports,Easy
35829,44828,9.87,False,12,42,Strategy,Medium
35830,44829,5.26,False,2,26,Action,Hard
35831,44830,3.67,False,13,29,Strategy,Medium
35832,44831,23.35,False,14,68,Simulation,Medium
35833,44832,14.46,False,11,151,RPG,Easy
35834,44833,2.0,False,2,26,Sports,Medium
35835,44834,7.01,False,17,48,Action,Hard
35836,44835,19.43,False,19,68,Strategy,Hard
35837,44836,12.06,False,2,112,Simulation,Easy
35838,44837,17.17,False,9,104,RPG,Hard
35839,44838,1.99,False,16,71,Sports,Easy
35840,44839,9.28,False,9,169,Action,Easy
35841,44840,21.65,False,8,42,Strategy,Medium
35842,44841,11.33,False,12,121,Action,Easy
35843,44842,6.06,True,5,176,Sports,Hard
35844,44843,0.96,False,2,97,Strategy,Hard
35845,44844,12.51,False,2,20,Simulation,Medium
35846,44845,16.83,False,12,26,Simulation,Easy
35847,44846,10.6,False,19,113,RPG,Easy
35848,44847,3.18,True,17,41,Strategy,Medium
35849,44848,12.45,True,12,156,Action,Easy
35850,44849,10.64,False,15,148,RPG,Easy
35851,44850,20.11,False,8,70,Strategy,Medium
35852,44851,19.9,False,8,104,Strategy,Medium
35853,44852,8.56,False,15,84,Simulation,Easy
35854,44853,9.92,False,14,59,Strategy,Easy
35855,44854,5.03,False,7,14,Strategy,Easy
35856,44855,6.44,False,7,90,Simulation,Hard
35857,44856,19.38,False,7,43,RPG,Easy
35858,44857,22.7,False,7,114,RPG,Easy
35859,44858,20.17,False,14,179,Strategy,Easy
35860,44859,7.3,False,6,48,Sports,Easy
35861,44860,14.98,False,10,37,Simulation,Hard
35862,44861,12.58,False,11,148,RPG,Easy
35863,44862,13.97,False,17,29,Sports,Easy
35864,44863,3.75,False,14,107,Simulation,Medium
35865,44864,20.95,False,12,69,Strategy,Easy
35866,44865,12.77,False,1,163,Simulation,Hard
35867,44866,10.54,False,13,11,Sports,Easy
35868,44867,13.04,False,14,131,Simulation,Medium
35869,44868,17.4,False,11,145,Action,Easy
35870,44869,13.82,False,5,109,Strategy,Easy
35871,44870,16.42,False,6,147,Simulation,Easy
35872,44871,2.23,True,17,127,Sports,Hard
35873,44872,7.25,False,15,33,Action,Hard
35874,44873,12.44,False,11,75,Strategy,Hard
35875,44874,17.35,False,13,97,Action,Easy
35876,44875,14.89,True,7,22,Action,Hard
35877,44876,1.82,False,18,117,RPG,Hard
35878,44877,21.73,False,16,174,RPG,Easy
35879,44878,12.19,False,17,108,RPG,Medium
35880,44879,19.62,True,3,101,Strategy,Easy
35881,44880,23.18,True,17,155,Strategy,Medium
35882,44881,3.41,False,16,178,Sports,Medium
35883,44882,16.02,False,18,61,Simulation,Easy
35884,44883,13.36,False,8,127,Simulation,Medium
35885,44884,3.57,False,8,62,Action,Hard
35886,44885,10.35,False,12,96,Sports,Medium
35887,44886,1.87,False,6,35,RPG,Easy
35888,44887,3.01,False,11,134,Simulation,Easy
35889,44888,1.64,False,2,151,Strategy,Easy
35890,44889,14.68,False,4,106,RPG,Easy
35891,44890,15.39,False,1,54,Simulation,Hard
35892,44891,12.91,False,15,135,Strategy,Medium
35893,44892,15.83,False,7,86,Strategy,Easy
35894,44893,19.84,False,16,46,RPG,Medium
35895,44894,5.35,False,4,114,RPG,Easy
35896,44895,17.47,False,4,48,Strategy,Easy
35897,44896,2.94,True,4,159,Sports,Easy
35898,44897,14.16,False,17,10,Strategy,Hard
35899,44898,19.45,False,9,119,Strategy,Easy
35900,44899,23.64,False,18,51,Strategy,Easy
35901,44900,13.22,False,12,17,RPG,Easy
35902,44901,2.1,False,7,154,RPG,Hard
35903,44902,10.42,False,5,39,Strategy,Easy
35904,44903,10.6,False,0,177,Strategy,Hard
35905,44904,12.09,True,13,152,Action,Easy
35906,44905,15.32,True,19,75,Sports,Hard
35907,44906,19.88,True,14,41,Strategy,Easy
35908,44907,22.28,False,10,172,Strategy,Hard
35909,44908,20.28,False,4,142,Action,Medium
35910,44909,16.16,False,9,113,RPG,Easy
35911,44910,2.0,True,2,99,Simulation,Easy
35912,44911,5.03,True,14,143,Action,Easy
35913,44912,21.88,True,11,123,RPG,Easy
35914,44913,15.22,True,0,65,RPG,Easy
35915,44914,20.36,False,14,167,Action,Easy
35916,44915,14.43,False,5,60,Sports,Hard
35917,44916,18.67,False,13,42,RPG,Easy
35918,44917,18.48,True,5,18,Simulation,Easy
35919,44918,20.69,False,8,60,Sports,Hard
35920,44919,2.08,False,17,55,Action,Easy
35921,44920,21.79,False,1,169,RPG,Hard
35922,44921,23.93,False,6,68,RPG,Hard
35923,44922,5.49,False,5,42,Strategy,Medium
35924,44923,15.42,False,11,124,Sports,Medium
35925,44924,1.23,False,14,23,Simulation,Easy
35926,44925,20.53,True,10,156,RPG,Easy
35927,44926,2.82,False,19,14,Simulation,Easy
35928,44927,5.63,False,0,107,Simulation,Medium
35929,44928,14.2,False,16,13,Strategy,Easy
35930,44929,23.97,True,6,75,Simulation,Hard
35931,44930,20.76,False,13,68,Simulation,Medium
35932,44931,20.75,True,18,37,Strategy,Medium
35933,44932,17.82,False,5,172,Sports,Medium
35934,44933,16.77,True,16,149,Sports,Medium
35935,44934,4.93,False,10,89,Sports,Hard
35936,44935,15.71,False,1,143,Action,Easy
35937,44936,2.47,False,10,179,Action,Easy
35938,44937,10.34,False,11,144,Strategy,Hard
35939,44938,18.09,False,16,44,Simulation,Medium
35940,44939,15.54,True,12,132,Action,Hard
35941,44940,16.39,False,3,82,Sports,Easy
35942,44941,2.58,False,17,92,Simulation,Easy
35943,44942,9.87,True,9,127,RPG,Hard
35944,44943,22.2,False,2,102,Sports,Easy
35945,44944,20.8,False,19,11,Sports,Medium
35946,44945,15.95,False,2,39,Simulation,Medium
35947,44946,14.37,False,13,21,Sports,Easy
35948,44947,1.02,False,19,83,Strategy,Medium
35949,44948,17.93,False,6,122,Simulation,Easy
35950,44949,11.69,False,11,121,Simulation,Easy
35951,44950,8.12,False,5,141,Action,Medium
35952,44951,6.81,False,0,30,RPG,Easy
35953,44952,9.25,True,13,74,Simulation,Medium
35954,44953,23.73,False,1,117,Sports,Medium
35955,44954,2.65,False,2,149,Sports,Easy
35956,44955,2.29,False,9,88,RPG,Easy
35957,44956,5.01,False,6,57,Action,Easy
35958,44957,15.84,False,13,162,Simulation,Easy
35959,44958,5.65,True,8,17,Action,Easy
