PlayerID,Age,Gender,Location,PlayerLevel,AchievementsUnlocked,EngagementLevel
42685,48,Male,Asia,46,26,Medium
42686,47,Male,USA,64,43,Medium
42687,22,Male,USA,93,47,Medium
42688,22,Female,Europe,76,32,High
42689,36,Female,Other,12,17,Medium
42690,41,Female,Europe,67,26,Medium
42691,42,Male,USA,94,37,Medium
42692,25,Female,Asia,41,11,Medium
42693,41,Male,Europe,20,3,Low
42694,15,Male,Europe,81,9,Medium
42695,42,Male,USA,86,36,Low
42696,41,Female,USA,22,20,Medium
42697,22,Female,Europe,78,48,Medium
42698,38,Male,Europe,87,23,High
42699,38,Female,USA,98,14,Low
42700,36,Male,Other,26,45,Medium
42701,24,Male,USA,90,43,Medium
42702,18,Female,USA,88,30,Low
42703,22,Male,Other,78,47,Medium
42704,29,Male,USA,19,13,Medium
42705,22,Female,USA,21,47,Medium
42706,43,Male,USA,3,38,Medium
42707,49,Female,USA,86,8,Low
42708,28,Female,Asia,15,42,Low
42709,46,Female,USA,47,30,High
42710,21,Male,Asia,23,48,Medium
42711,47,Female,Europe,93,17,High
42712,49,Female,Asia,10,44,High
42713,41,Male,Europe,61,14,Low
42714,15,Female,Asia,31,8,Medium
42715,20,Female,Europe,75,27,Medium
42716,16,Female,Europe,72,22,Low
42717,21,Male,Europe,83,25,Medium
42718,22,Male,Asia,8,1,Medium
42719,43,Female,Europe,7,2,High
42720,30,Male,USA,98,17,Medium
42721,43,Male,Asia,60,29,High
42722,45,Male,Europe,87,22,Medium
42723,36,Female,Europe,32,27,High
42724,24,Male,USA,75,42,Medium
42725,18,Female,USA,3,26,Medium
42726,39,Female,Asia,73,7,Low
42727,27,Male,Europe,18,41,Medium
42728,31,Male,USA,17,14,Low
42729,22,Male,Europe,36,20,Medium
42730,37,Female,Other,57,35,Medium
42731,21,Male,USA,99,44,Medium
42732,46,Male,Asia,73,24,Medium
42733,38,Female,Europe,31,30,High
42734,15,Male,USA,12,27,Medium
42735,41,Female,Other,58,20,Low
42736,20,Male,Asia,14,0,Low
42737,45,Male,USA,69,35,Medium
42738,26,Male,USA,29,24,Low
42739,40,Male,Asia,52,20,Low
42740,39,Male,Europe,69,44,Low
42741,18,Male,USA,39,43,Medium
42742,20,Female,Europe,9,31,Low
42743,27,Male,Europe,85,9,Medium
42744,39,Female,Asia,2,34,High
42745,45,Male,USA,78,7,Medium
42746,36,Male,Europe,27,27,Medium
42747,49,Female,USA,6,17,Low
42748,35,Female,USA,58,47,Medium
42749,29,Male,Asia,73,35,Low
42750,17,Female,Europe,19,41,Low
42751,40,Male,USA,4,36,Medium
42752,31,Male,USA,41,35,Medium
42753,49,Female,Other,85,37,Medium
42754,22,Male,Europe,90,32,Low
42755,25,Male,Europe,33,10,High
42756,38,Male,Other,73,0,Medium
42757,22,Male,Asia,78,37,High
42758,44,Female,USA,14,3,Low
42759,15,Male,Europe,70,39,High
42760,48,Female,USA,48,3,Low
42761,34,Male,Europe,48,36,Medium
42762,48,Male,Europe,17,8,Low
42763,48,Female,Other,54,45,Medium
42764,27,Male,Asia,99,4,Medium
42765,20,Female,Europe,97,41,Medium
42766,39,Female,USA,65,39,High
42767,41,Male,USA,67,17,High
42768,45,Male,USA,15,4,Low
42769,17,Male,USA,11,10,Low
42770,42,Female,Asia,13,21,High
42771,18,Male,Asia,95,19,Medium
42772,31,Male,Asia,5,30,Medium
42773,48,Male,USA,10,22,High
42774,34,Male,Europe,99,14,High
42775,27,Male,Europe,72,13,High
42776,19,Female,Europe,16,40,Medium
42777,38,Female,Asia,77,26,Medium
42778,31,Female,USA,30,16,Low
42779,45,Female,USA,97,20,Medium
42780,42,Male,USA,44,6,Medium
42781,15,Female,Europe,47,34,High
42782,16,Male,Europe,73,22,High
42783,47,Male,USA,9,22,Low
42784,43,Male,USA,83,13,Medium
42785,18,Male,Europe,4,7,Low
42786,32,Male,USA,19,22,High
42787,38,Female,USA,18,31,Medium
42788,46,Male,USA,39,0,High
42789,23,Male,USA,57,36,Low
42790,30,Female,USA,21,25,Medium
42791,35,Female,Europe,6,40,Low
42792,44,Female,USA,68,32,Medium
42793,17,Male,USA,60,16,Medium
42794,47,Female,USA,45,24,Medium
42795,45,Male,Asia,19,34,Medium
42796,28,Male,Asia,43,28,Low
42797,20,Male,Asia,80,48,High
42798,19,Male,USA,13,49,Medium
42799,43,Male,Asia,57,10,Low
42800,35,Male,Other,27,42,Medium
42801,26,Male,Other,16,6,Medium
42802,37,Male,USA,32,18,High
42803,28,Male,Asia,81,23,High
42804,24,Male,USA,59,9,High
42805,41,Male,Europe,7,41,Medium
42806,16,Female,Europe,99,30,High
42807,28,Male,Asia,7,27,Medium
42808,21,Male,Asia,37,28,Medium
42809,31,Male,Other,56,19,High
42810,34,Male,Asia,28,43,Medium
42811,22,Male,USA,52,28,Low
42812,34,Male,Europe,12,43,Low
42813,19,Male,USA,89,35,High
42814,27,Male,Asia,50,21,Low
42815,31,Male,Europe,27,39,Medium
42816,20,Female,Asia,53,41,Low
42817,33,Male,Other,8,27,High
42818,39,Female,USA,92,46,Low
42819,17,Female,USA,63,39,Medium
42820,42,Male,USA,82,47,High
42821,40,Male,Europe,95,19,Medium
42822,22,Male,Asia,83,9,Low
42823,29,Male,Asia,24,7,High
42824,15,Male,Asia,10,38,Low
42825,37,Female,Other,27,19,High
42826,30,Female,USA,6,44,Low
42827,18,Male,USA,35,23,Low
42828,22,Female,USA,74,15,Medium
42829,24,Male,Asia,50,23,High
42830,44,Male,Asia,52,22,High
42831,30,Female,USA,60,23,Medium
42832,44,Female,USA,60,19,Medium
42833,24,Female,Other,54,39,Medium
42834,25,Female,Europe,78,30,Low
42835,48,Male,Europe,26,21,Medium
42836,30,Male,USA,69,16,Low
42837,33,Male,Europe,72,21,High
42838,18,Female,Asia,84,47,Medium
42839,45,Male,Other,10,24,Medium
42840,49,Male,Europe,27,10,Low
42841,48,Male,Europe,79,39,Medium
42842,40,Female,Asia,12,46,Low
42843,20,Female,USA,94,11,Medium
42844,47,Male,USA,55,12,Medium
42845,41,Male,USA,5,22,High
42846,26,Male,USA,67,49,Medium
42847,22,Male,Other,63,33,Medium
42848,23,Male,Asia,29,48,Medium
42849,15,Female,USA,52,35,High
42850,19,Female,Asia,74,41,Medium
42851,21,Male,Asia,46,25,Low
42852,32,Male,Other,68,42,Medium
42853,38,Male,USA,43,42,Low
42854,40,Male,Europe,34,33,Low
42855,24,Male,Asia,71,33,Low
42856,26,Male,Asia,45,43,Low
42857,36,Male,Asia,52,6,Medium
42858,41,Male,USA,90,19,Medium
42859,17,Female,Asia,67,28,High
42860,32,Male,Asia,57,34,Low
42861,19,Female,Europe,46,3,High
42862,28,Male,Europe,23,1,Low
42863,39,Male,Europe,89,23,Medium
42864,45,Female,USA,92,17,Low
42865,35,Male,Asia,16,45,Low
42866,34,Female,Europe,16,20,Medium
42867,28,Female,USA,68,46,Medium
42868,34,Male,Other,38,21,Medium
42869,44,Male,Asia,8,40,Low
42870,34,Male,Europe,80,31,Low
42871,21,Male,Asia,92,36,Medium
42872,19,Male,USA,18,30,Medium
42873,45,Female,Other,15,31,High
42874,43,Male,USA,23,22,Low
42875,29,Male,Asia,8,38,Medium
42876,39,Male,Other,19,7,Medium
42877,27,Male,USA,6,45,Medium
42878,38,Male,Asia,24,35,High
42879,29,Female,Other,28,43,Medium
42880,38,Female,Other,28,15,Low
42881,40,Male,Asia,77,0,High
42882,33,Female,Europe,9,22,Medium
42883,38,Female,USA,54,15,High
42884,33,Male,Europe,58,44,Low
42885,31,Male,USA,34,7,Low
42886,19,Female,USA,14,36,Low
42887,18,Female,USA,77,7,Low
42888,36,Male,Asia,27,26,Medium
42889,24,Female,USA,31,1,High
42890,35,Female,USA,6,5,Low
42891,39,Female,Asia,57,6,Low
42892,20,Female,Asia,2,32,Medium
42893,44,Female,USA,41,4,High
42894,43,Male,Asia,22,20,Low
42895,25,Female,Asia,66,32,Low
42896,25,Male,Europe,91,30,High
42897,41,Female,USA,22,14,High
42898,33,Female,Other,28,19,Low
42899,36,Female,USA,70,35,High
42900,42,Female,Asia,56,44,Low
42901,18,Male,Asia,91,45,Medium
42902,33,Male,Other,28,6,Medium
42903,31,Female,Other,37,15,High
42904,37,Female,USA,79,9,High
42905,42,Female,USA,85,20,Medium
42906,25,Male,Europe,26,3,High
42907,28,Male,Other,43,41,High
42908,27,Male,Asia,1,45,Medium
42909,38,Male,Other,90,25,Medium
42910,30,Female,USA,83,47,Medium
42911,42,Female,USA,79,39,Medium
42912,44,Female,USA,5,7,Medium
42913,41,Male,USA,59,39,Medium
42914,31,Female,Asia,27,17,Medium
42915,40,Female,Asia,53,43,Medium
42916,21,Male,Other,19,6,High
42917,49,Male,Europe,17,7,Low
42918,29,Female,Europe,72,47,Medium
42919,30,Male,USA,1,11,Low
42920,35,Male,Europe,8,43,High
42921,31,Male,USA,81,18,Medium
42922,40,Female,Europe,27,36,Medium
42923,49,Female,USA,93,47,High
42924,34,Female,Europe,8,11,High
42925,34,Female,Other,9,31,Medium
42926,37,Female,Other,79,21,Medium
42927,19,Female,Asia,32,19,Low
42928,23,Male,USA,20,48,Medium
42929,37,Female,USA,56,17,Medium
42930,32,Male,USA,25,49,Medium
42931,43,Female,Europe,41,31,High
42932,25,Female,Europe,69,11,Low
42933,22,Male,USA,87,38,Medium
42934,41,Female,Asia,24,27,Medium
42935,16,Female,Europe,28,44,Medium
42936,37,Female,USA,22,42,High
42937,35,Female,Asia,43,12,Medium
42938,24,Male,Europe,62,44,Medium
42939,18,Male,Asia,27,5,Medium
42940,35,Female,Europe,35,23,Low
42941,26,Male,Europe,6,30,Medium
42942,28,Female,USA,76,4,Low
42943,34,Male,USA,95,28,Medium
42944,22,Male,Europe,72,10,High
42945,41,Male,Europe,68,37,Low
42946,35,Male,USA,52,22,Medium
42947,49,Male,USA,72,45,Medium
42948,29,Female,Asia,19,19,High
42949,26,Male,Europe,10,8,High
42950,48,Male,Asia,93,30,High
42951,22,Male,Asia,97,20,Low
42952,44,Female,Other,87,0,Medium
42953,17,Male,Other,9,42,High
42954,44,Female,Europe,67,37,Medium
42955,43,Male,Asia,32,17,Medium
42956,15,Female,Asia,25,40,Medium
42957,30,Male,USA,3,23,High
42958,45,Male,Asia,6,40,Low
42959,24,Male,Asia,73,39,High
42960,44,Female,USA,98,29,High
42961,40,Female,Europe,5,24,Medium
42962,26,Female,USA,6,29,Low
42963,19,Female,Other,60,14,High
42964,23,Male,USA,29,14,High
42965,25,Male,Europe,4,42,High
42966,37,Female,Europe,86,43,Medium
42967,31,Female,USA,82,4,Medium
42968,27,Male,Asia,14,6,Low
42969,31,Female,USA,95,31,Medium
42970,37,Male,Europe,28,35,Low
42971,23,Female,USA,75,0,Medium
42972,32,Female,USA,58,10,Low
42973,32,Male,USA,69,5,Low
42974,44,Male,Europe,64,20,Low
42975,40,Female,Europe,58,8,Medium
42976,32,Male,Europe,20,45,Medium
42977,35,Male,USA,69,45,Medium
42978,47,Male,Europe,46,43,Medium
42979,28,Male,USA,96,40,Medium
42980,24,Male,Europe,49,45,Medium
42981,42,Female,Other,85,11,Medium
42982,28,Female,Asia,94,20,High
42983,33,Female,USA,44,20,High
42984,40,Male,USA,80,22,Low
42985,24,Female,Europe,32,46,Medium
42986,31,Female,USA,14,43,Medium
42987,48,Female,Europe,28,21,High
42988,28,Male,Europe,61,18,Medium
42989,40,Male,Other,44,13,High
42990,48,Male,USA,49,4,Medium
42991,33,Female,Asia,16,10,High
42992,38,Male,Other,3,45,Medium
42993,45,Female,Europe,48,4,Medium
42994,20,Female,Europe,51,2,Medium
42995,34,Female,USA,47,30,Low
42996,48,Male,Europe,75,36,Medium
42997,36,Male,Asia,53,8,High
42998,21,Female,Europe,11,20,Low
42999,47,Female,USA,51,4,Medium
43000,20,Male,Asia,26,35,Medium
43001,30,Male,USA,92,27,Medium
43002,22,Male,USA,23,21,High
43003,37,Male,USA,83,14,High
43004,32,Male,Europe,15,34,Medium
43005,28,Male,Europe,1,10,Low
43006,29,Female,Asia,85,19,Medium
43007,19,Female,Europe,3,28,Low
43008,29,Male,Asia,41,39,Low
43009,25,Female,USA,53,15,High
43010,16,Female,Europe,70,23,Medium
43011,37,Female,Asia,38,6,Medium
43012,38,Male,USA,60,38,Low
43013,32,Male,Other,74,25,Medium
43014,18,Male,USA,34,23,Medium
43015,29,Female,Asia,98,19,Medium
43016,26,Female,Europe,39,19,High
43017,17,Male,USA,90,26,High
43018,46,Male,Europe,96,6,Medium
43019,35,Male,Other,96,3,High
43020,20,Male,Asia,70,7,Medium
43021,16,Male,USA,44,10,Medium
43022,23,Female,USA,51,24,Medium
43023,26,Male,USA,38,49,Medium
43024,38,Male,Europe,38,2,Medium
43025,28,Female,Europe,82,35,High
43026,26,Female,Europe,86,14,Medium
43027,41,Male,Asia,23,40,High
43028,24,Female,Asia,36,41,Medium
43029,16,Female,USA,50,39,Medium
43030,45,Male,Europe,46,46,Medium
43031,42,Male,Europe,21,45,High
43032,30,Male,USA,65,24,Low
43033,15,Female,USA,63,40,High
43034,36,Female,USA,4,27,Medium
43035,15,Male,Asia,59,8,Low
43036,45,Male,Europe,63,22,Medium
43037,36,Female,Asia,47,10,Low
43038,48,Male,Europe,69,14,Medium
43039,26,Female,Europe,2,26,Medium
43040,37,Male,Europe,13,36,Medium
43041,42,Male,USA,46,42,Medium
43042,26,Male,Asia,81,31,Medium
43043,41,Female,Europe,58,27,High
43044,37,Female,USA,31,23,Medium
43045,15,Female,Asia,45,29,High
43046,16,Female,USA,20,12,Low
43047,45,Male,USA,19,30,Medium
43048,16,Female,Asia,52,38,Low
43049,39,Male,Europe,81,29,High
43050,33,Female,USA,2,3,Medium
43051,42,Male,Europe,94,2,Medium
43052,20,Male,Asia,44,27,Medium
43053,33,Male,USA,46,2,Medium
43054,31,Male,USA,46,9,Medium
43055,20,Female,USA,14,1,High
43056,29,Female,Asia,25,47,Low
43057,36,Female,Europe,15,39,Low
43058,48,Male,Asia,4,24,Medium
43059,19,Female,Asia,70,1,High
43060,37,Female,Europe,65,12,Low
43061,19,Male,Europe,89,47,Low
43062,24,Male,USA,21,30,Medium
43063,18,Female,USA,55,15,Medium
43064,26,Female,USA,43,44,High
43065,24,Male,Other,4,18,Low
43066,44,Male,Asia,79,34,Low
43067,38,Male,Other,72,8,Medium
43068,19,Male,Asia,18,24,Medium
43069,27,Male,USA,13,45,Medium
43070,23,Male,Other,64,31,High
43071,32,Male,Europe,57,41,Medium
43072,49,Male,Other,76,40,High
43073,45,Female,USA,74,35,Medium
43074,38,Male,USA,23,10,Low
43075,18,Male,USA,19,26,Low
43076,40,Male,USA,31,40,High
43077,24,Male,Europe,81,2,High
43078,23,Male,Asia,20,5,Low
43079,15,Male,Other,13,18,Medium
43080,30,Female,Asia,21,13,Low
43081,27,Male,USA,55,2,Medium
43082,28,Male,USA,12,35,Low
43083,37,Male,USA,88,5,Medium
43084,32,Male,Europe,88,10,High
43085,42,Female,Europe,43,48,High
43086,34,Male,Asia,92,12,Low
43087,15,Male,USA,96,3,High
43088,26,Male,Asia,17,21,Medium
43089,41,Male,Europe,40,9,High
43090,27,Female,Europe,75,34,Medium
43091,18,Male,Asia,60,21,Medium
43092,39,Male,Other,8,46,Low
43093,20,Male,USA,43,34,Low
43094,36,Male,Asia,38,36,Medium
43095,17,Female,USA,37,1,Low
43096,29,Male,USA,82,13,Low
43097,25,Male,Other,3,9,Low
43098,48,Male,Other,2,41,Medium
43099,41,Male,USA,26,23,Medium
43100,37,Male,USA,38,33,Medium
43101,31,Female,Asia,72,43,Medium
43102,37,Female,Asia,31,34,Low
43103,48,Female,USA,85,7,Medium
43104,35,Male,Other,80,13,Low
43105,47,Female,Asia,73,2,Medium
43106,19,Male,Europe,11,40,High
43107,31,Female,Europe,9,10,High
43108,15,Male,USA,2,9,Medium
43109,21,Male,Asia,31,19,Medium
43110,17,Male,Europe,26,13,Low
43111,40,Male,Asia,59,31,Medium
43112,30,Male,Europe,37,7,Medium
43113,30,Male,USA,67,7,High
43114,28,Male,Asia,53,13,Medium
43115,40,Female,Europe,46,11,High
43116,41,Male,Asia,61,0,Medium
43117,31,Male,USA,4,22,Medium
43118,18,Female,USA,6,39,Medium
43119,31,Male,USA,50,7,Medium
43120,47,Female,USA,84,12,Medium
43121,44,Female,USA,72,0,Medium
43122,35,Male,USA,53,37,High
43123,31,Male,USA,31,19,High
43124,25,Male,USA,2,25,Low
43125,44,Male,Other,6,3,Low
43126,32,Female,USA,33,34,High
43127,34,Female,USA,63,40,Low
43128,48,Female,Asia,18,45,Low
43129,42,Male,USA,47,6,High
43130,23,Female,Asia,76,48,Medium
43131,45,Female,Europe,73,23,Medium
43132,30,Female,USA,82,40,High
43133,45,Male,USA,15,20,Medium
43134,43,Male,Asia,98,32,Medium
43135,27,Male,USA,56,49,Medium
43136,37,Male,Europe,49,21,Low
43137,28,Male,USA,56,19,High
43138,16,Female,Asia,36,34,Low
43139,26,Female,USA,79,24,Low
43140,42,Female,Other,68,13,Low
43141,46,Male,USA,51,9,Medium
43142,38,Male,USA,79,1,High
43143,43,Male,Europe,42,22,Medium
43144,32,Male,USA,15,47,Medium
43145,17,Male,USA,1,7,Low
43146,27,Male,Other,95,14,High
43147,27,Male,Europe,5,13,Low
43148,43,Male,USA,77,17,Medium
43149,16,Male,Europe,32,16,Medium
43150,42,Male,Europe,15,5,Medium
43151,18,Female,USA,23,29,Low
43152,19,Female,Asia,85,2,Low
43153,19,Male,Asia,14,18,Medium
43154,22,Male,Europe,24,6,Low
43155,48,Female,Asia,76,1,Low
43156,39,Female,Europe,69,0,Low
43157,41,Female,Asia,82,26,Medium
43158,21,Male,Europe,58,33,Medium
43159,46,Female,USA,2,49,Medium
43160,35,Female,USA,43,19,Low
43161,32,Male,Europe,49,24,Medium
43162,16,Male,Other,50,3,High
43163,19,Male,Asia,25,14,Medium
43164,42,Female,Asia,4,32,Low
43165,45,Male,Europe,23,48,Medium
43166,38,Male,USA,33,20,Medium
43167,47,Female,USA,63,48,Medium
43168,26,Male,USA,42,0,Low
43169,23,Male,Asia,54,7,Medium
43170,29,Female,USA,6,15,Low
43171,37,Female,USA,74,43,Medium
43172,36,Female,USA,97,33,Medium
43173,24,Male,Asia,3,33,Medium
43174,42,Female,USA,83,32,Medium
43175,49,Female,Europe,65,17,Low
43176,43,Female,Europe,30,40,Low
43177,19,Male,Other,59,17,Medium
43178,18,Male,Other,42,16,Medium
43179,29,Male,USA,58,49,High
43180,44,Male,Asia,29,45,Low
43181,40,Female,Europe,68,35,High
43182,37,Male,USA,49,7,High
43183,43,Male,USA,93,46,High
43184,36,Male,Asia,62,32,Medium
43185,49,Male,USA,27,49,High
43186,32,Male,Europe,2,20,High
43187,49,Male,USA,99,19,Medium
43188,47,Male,USA,76,10,High
43189,21,Male,Asia,38,35,Low
43190,48,Male,USA,23,1,High
43191,24,Male,USA,62,25,Medium
43192,38,Male,USA,2,19,Medium
43193,39,Female,USA,70,18,Medium
43194,41,Male,USA,81,4,Medium
43195,20,Female,USA,62,21,High
43196,22,Male,Asia,48,6,Medium
43197,35,Male,Other,85,49,Medium
43198,33,Male,Europe,19,38,Medium
43199,48,Female,Asia,79,22,High
43200,37,Male,USA,21,7,Medium
43201,27,Male,Europe,65,49,Medium
43202,42,Female,Asia,6,47,Medium
43203,20,Male,Europe,78,20,Medium
43204,26,Female,Asia,62,1,High
43205,17,Male,USA,7,20,Medium
43206,34,Male,USA,94,33,High
43207,22,Female,USA,24,48,High
43208,40,Male,USA,61,4,Low
43209,42,Male,USA,26,11,Medium
43210,49,Female,Other,10,12,High
43211,16,Female,USA,75,5,Medium
43212,21,Male,Europe,1,29,Medium
43213,39,Male,Asia,46,30,Medium
43214,46,Male,Europe,34,31,Medium
43215,26,Female,Europe,88,44,High
43216,25,Female,Other,93,47,High
43217,24,Female,Europe,18,25,High
43218,49,Female,Asia,6,26,Low
43219,18,Female,USA,66,48,High
43220,16,Male,Asia,25,4,Medium
43221,42,Male,Europe,53,23,High
43222,28,Male,USA,87,23,Low
43223,43,Male,Asia,42,42,Medium
43224,16,Male,Other,28,45,Medium
43225,48,Male,Europe,98,5,Medium
43226,47,Male,Asia,24,13,Low
43227,34,Female,USA,44,28,High
43228,44,Female,Europe,91,14,Medium
43229,40,Male,Europe,11,30,Low
43230,34,Male,USA,70,16,Medium
43231,15,Female,Europe,55,7,High
43232,15,Male,Europe,5,31,Low
43233,39,Male,USA,14,46,High
43234,47,Female,USA,78,37,High
43235,37,Female,USA,88,31,High
43236,25,Male,USA,11,27,High
43237,29,Female,Europe,6,21,Medium
43238,28,Female,Europe,16,3,Medium
43239,15,Female,USA,65,33,Low
43240,47,Male,Europe,18,39,Low
43241,20,Male,Other,3,25,Low
43242,37,Female,USA,68,25,Low
43243,40,Female,USA,52,15,High
43244,17,Male,Europe,62,41,Medium
43245,20,Male,Other,32,22,High
43246,39,Female,Asia,17,4,Medium
43247,31,Male,Asia,94,37,High
43248,42,Female,Asia,16,32,Medium
43249,46,Female,USA,78,10,Medium
43250,43,Female,USA,43,3,Low
43251,37,Male,Europe,12,7,Medium
43252,30,Male,USA,65,26,Medium
43253,46,Female,USA,69,44,High
43254,40,Male,USA,7,30,Low
43255,47,Male,Europe,23,5,Medium
43256,33,Male,USA,22,6,High
43257,31,Male,Asia,13,39,Medium
43258,28,Female,Europe,51,31,Low
43259,32,Female,USA,75,16,Medium
43260,35,Male,USA,91,23,Medium
43261,42,Female,Europe,99,38,Low
43262,34,Female,Asia,74,21,High
43263,20,Male,Asia,64,12,High
43264,40,Male,USA,61,6,Medium
43265,20,Male,Other,89,6,Low
43266,40,Male,USA,12,1,Medium
43267,31,Male,USA,14,27,Medium
43268,16,Male,USA,1,48,Low
43269,35,Male,Europe,44,24,Medium
43270,21,Female,Europe,49,47,Medium
43271,34,Female,Europe,67,21,Medium
43272,17,Female,USA,29,16,Low
43273,33,Male,USA,3,39,Medium
43274,44,Male,Asia,64,26,High
43275,25,Male,USA,81,4,High
43276,27,Male,Europe,25,38,Low
43277,47,Female,Asia,87,41,High
43278,16,Male,Asia,17,39,Low
43279,37,Male,Asia,40,23,Low
43280,34,Female,USA,84,1,Medium
43281,44,Male,Europe,91,18,Medium
43282,29,Male,Europe,50,32,Medium
43283,16,Female,Other,36,36,High
43284,44,Female,USA,37,9,Medium
43285,39,Male,Other,37,28,Low
43286,18,Female,Asia,23,8,High
43287,15,Male,Asia,67,40,Low
43288,22,Male,Europe,38,16,Low
43289,28,Male,Europe,23,46,Medium
43290,25,Female,USA,31,30,Low
43291,38,Male,Europe,10,43,Medium
43292,38,Male,USA,90,20,Medium
43293,46,Female,Europe,46,7,Medium
43294,39,Female,Europe,8,13,Medium
43295,42,Female,Europe,28,32,Medium
43296,30,Male,USA,91,0,Low
43297,30,Male,Europe,40,40,Medium
43298,26,Male,Asia,43,47,Medium
43299,26,Male,Europe,90,31,Medium
43300,48,Male,Europe,51,45,Low
43301,34,Female,Europe,47,0,Low
43302,29,Male,Europe,87,0,Low
43303,36,Male,USA,77,11,High
43304,30,Male,Europe,82,48,Medium
43305,38,Male,USA,39,10,Medium
43306,17,Male,Europe,90,9,Low
43307,15,Male,Europe,29,34,High
43308,31,Female,USA,77,21,Low
43309,35,Male,USA,5,1,Low
43310,27,Female,Asia,40,40,High
43311,16,Female,USA,34,13,Low
43312,16,Male,USA,37,15,Medium
43313,39,Female,Asia,66,14,Medium
43314,42,Male,USA,43,1,Medium
43315,40,Female,USA,16,40,Medium
43316,49,Male,USA,72,38,Low
43317,42,Female,Other,31,11,High
43318,47,Female,USA,13,44,High
43319,32,Male,Asia,56,45,High
43320,28,Male,Europe,66,49,Medium
43321,23,Male,USA,38,27,Low
43322,44,Male,Asia,10,34,Medium
43323,17,Male,USA,26,22,Medium
43324,48,Female,Europe,39,28,Medium
43325,47,Male,Europe,59,10,High
43326,41,Male,Europe,62,13,Medium
43327,23,Male,USA,95,16,Medium
43328,27,Male,USA,50,0,Low
43329,44,Female,Asia,70,2,Medium
43330,30,Male,USA,15,17,High
43331,40,Male,Europe,85,18,High
43332,19,Male,Europe,26,7,Medium
43333,41,Male,USA,57,11,High
43334,29,Male,Europe,73,31,High
43335,42,Male,USA,55,26,Medium
43336,17,Male,USA,97,4,Medium
43337,15,Female,Asia,37,38,Medium
43338,15,Male,Other,8,35,Medium
43339,20,Male,USA,67,36,Medium
43340,25,Male,USA,63,22,Medium
43341,30,Male,Other,87,43,Medium
43342,47,Male,Asia,66,43,Medium
43343,38,Male,USA,19,1,Medium
43344,46,Male,USA,36,8,Medium
43345,24,Female,Asia,48,21,Medium
43346,39,Male,Europe,30,14,Low
43347,24,Male,Asia,38,30,Medium
43348,27,Male,Asia,59,7,Medium
43349,15,Male,Other,46,21,High
43350,49,Female,Europe,72,49,Low
43351,28,Male,USA,36,49,Medium
43352,35,Male,USA,14,45,High
43353,15,Female,USA,84,31,High
43354,34,Male,USA,90,7,High
43355,19,Female,Europe,59,4,Medium
43356,46,Male,Europe,79,39,Low
43357,15,Female,Asia,17,13,Medium
43358,16,Male,USA,15,39,Medium
43359,45,Female,USA,42,35,Medium
43360,40,Male,Europe,80,6,Low
43361,23,Female,Other,57,23,Low
43362,44,Male,Europe,99,15,Medium
43363,22,Female,USA,94,45,Medium
43364,19,Female,USA,26,44,Medium
43365,18,Female,Other,21,30,Medium
43366,35,Male,Asia,24,25,High
43367,47,Male,USA,22,16,Low
43368,40,Female,USA,21,5,High
43369,25,Male,Europe,37,12,Low
43370,35,Female,Asia,76,41,High
43371,36,Female,USA,78,3,Low
43372,21,Male,Europe,8,35,Medium
43373,27,Male,Europe,48,8,Medium
43374,34,Male,USA,92,10,Medium
43375,29,Male,Europe,97,36,High
43376,48,Female,USA,32,45,Low
43377,39,Male,Europe,84,23,High
43378,43,Male,USA,58,10,Low
43379,42,Female,USA,92,40,Low
43380,28,Male,Asia,51,48,Medium
43381,18,Female,Europe,57,15,Medium
43382,21,Male,Europe,75,47,Medium
43383,27,Male,Europe,43,25,Low
43384,31,Male,USA,14,29,Medium
43385,43,Male,USA,59,41,High
43386,31,Female,Europe,15,19,Low
43387,33,Male,USA,90,46,High
43388,40,Female,Europe,44,36,Low
43389,23,Male,Asia,13,5,Medium
43390,16,Female,USA,69,22,Low
43391,34,Male,USA,55,31,Low
43392,37,Female,USA,61,9,Medium
43393,32,Male,Asia,58,0,Low
43394,40,Male,USA,8,28,High
43395,39,Female,USA,7,16,High
43396,31,Female,Europe,20,4,Low
43397,24,Female,Europe,50,25,Medium
43398,39,Male,USA,52,26,Medium
43399,42,Female,Europe,23,16,Medium
43400,40,Male,USA,19,48,Medium
43401,26,Male,Europe,97,30,Medium
43402,33,Female,USA,40,2,Low
43403,37,Female,Asia,54,0,Medium
43404,28,Female,Europe,98,1,Medium
43405,31,Female,Other,65,15,Low
43406,29,Male,Europe,12,44,Medium
43407,35,Female,Asia,42,21,Low
43408,44,Male,Europe,85,16,Low
43409,33,Male,Asia,29,41,Medium
43410,46,Female,Europe,92,10,Medium
43411,43,Female,USA,48,15,Medium
43412,36,Male,USA,42,30,Medium
43413,34,Female,Asia,80,33,Medium
43414,15,Male,Europe,61,5,Low
43415,33,Male,Europe,49,29,Medium
43416,40,Female,Europe,59,29,High
43417,21,Female,Europe,16,44,High
43418,48,Female,Europe,48,21,Medium
43419,20,Female,USA,87,16,High
43420,36,Male,Asia,31,1,Low
43421,23,Male,Asia,33,2,High
43422,43,Female,Europe,44,47,Medium
43423,31,Female,Europe,43,27,Medium
43424,27,Female,Other,75,45,High
43425,31,Female,USA,18,4,Low
43426,24,Female,Europe,53,44,Medium
43427,39,Female,Other,80,24,Low
43428,32,Male,Europe,74,7,High
